-6.3439328416364527E-001 +6.7371791432591810E-001 +2.2578722000247443E-020 -6.7056873569946952E-004 +6.7247989547675413E-002 +3.7103484845812239E-002 +4.5169082808314158E-002 -1.2164615850104906E-003 +2.1965751712592439E-005 -2.6623507310183228E-006 -8.8129916252360579E-004 -1.5056010637445189E-019 -3.4696391006809879E-001 +8.2833342772243457E-001 +7.4244688631103140E-001 +7.7563156103769826E-001 -1.3793876141469073E-003 +3.1894040184876943E-003 +3.7938410851393219E-005 -6.5954042491006775E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -4.0347471537843865E-001 +2.9224398693908551E+000
-5.9569930449243325E-001 +6.8656835123387483E-001 +6.6174449004242214E-022 -6.3923467425697688E-004 +6.4817714327021991E-002 +3.6299975239366018E-002 +4.3743385799017181E-002 -1.1456607243811841E-003 +2.2635435749735627E-005 -2.0916370404027927E-006 +1.8028458395305518E-003 +1.6940658945086007E-020 -3.1860967278507873E-001 +7.7344812327340640E-001 +6.9354076521763708E-001 +7.1596179060671572E-001 -1.3190551441483217E-003 +3.0411411539973299E-003 +3.5426801925615833E-005 -6.2975099103530306E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -4.2484950402992849E-001 +2.9560495870136894E+000
-5.5557023301960184E-001 +6.9886714473597067E-001 +2.9169697121069968E-020 -5.5767073298823426E-004 +6.2358458392035014E-002 +3.5402153844740103E-002 +4.2203145279274296E-002 -1.0707532495749083E-003 +2.4215029721695548E-005 -2.2201687625203018E-006 +2.3251270300232965E-003 -7.8943470684100792E-019 -2.9511680275712299E-001 +7.2235370776696528E-001 +6.4834560855173518E-001 +6.6415800471816355E-001 -1.2536225379489764E-003 +2.8925889107979182E-003 +3.3158372288552562E-005 -5.9322317811321080E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -4.5522615535584460E-001 +3.0048521526142449E+000
-5.1410274419322155E-001 +7.1069240215881146E-001 +2.6446618544545401E-020 -4.3116438979565305E-004 +5.9819885607110095E-002 +3.4429108133822835E-002 +4.0647470768737960E-002 -9.9236008356865576E-004 +2.0418473434089641E-005 -1.9155582620102431E-006 +3.8871101888866169E-003 +5.8275866771095863E-019 -2.7580470678007923E-001 +6.7346113406338060E-001 +6.0586334203990233E-001 +6.1925961269410679E-001 -1.1843670122015815E-003 +2.7419159831888972E-003 +3.0797492097158863E-005 -5.4314118094404658E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -4.9137916179153768E-001 +3.0614220106975760E+000
-4.7139673682599764E-001 +7.2204434074838197E-001 +2.5940384009662948E-021 -2.3504330329586758E-004 +5.7295963422054424E-002 +3.3401266311515326E-002 +3.9024290901247927E-002 -9.1171540686612630E-004 +1.6591635320229575E-005 -1.6105610062937151E-006 +5.0831821762010784E-003 -2.7952087259391911E-019 -2.5538568506383930E-001 +6.2780255038954902E-001 +5.6584146260953538E-001 +5.7694407217643306E-001 -1.1134252402282129E-003 +2.5946167000547456E-003 +2.8327594815459557E-005 -4.9605871683012003E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -5.3274874155670837E-001 +3.1256824784936938E+000
-4.2755509343028186E-001 +7.3278447852205575E-001 -9.0791344033820318E-020 -1.2329518317405184E-005 +5.4785424950979281E-002 +3.2341733406220985E-002 +3.7331671122496697E-002 -8.2875735153737891E-004 +1.1684846019017290E-005 -1.4235402311504607E-006 +4.8845829282227011E-003 +3.3987197008578801E-019 -2.3511280391106235E-001 +5.8469511551230957E-001 +5.2749178966442267E-001 +5.3603699066802935E-001 -1.0427316356495025E-003 +2.4459599152769330E-003 +2.5709002478018720E-005 -4.4335750843632721E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -5.6923761392247096E-001 +3.1861767161734882E+000
-3.8268343236508973E-001 +7.4289979614443280E-001 -1.9759690472666725E-020 +1.9628841322092910E-004 +5.2176263802956355E-002 +3.1296204538861554E-002 +3.5626771161177122E-002 -7.4312955553895667E-004 +6.8431538709930434E-006 -9.9767268561388640E-007 +4.5375875687845898E-003 +2.2276966512788099E-019 -2.1567799827951092E-001 +5.4346966168589372E-001 +4.9131058830587881E-001 +4.9974529781636012E-001 -9.7495678274217557E-004 +2.2971331016865496E-003 +2.3052960579875701E-005 -3.8735944515089837E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.0698670018013368E-001 +3.2669655510045188E+000
-3.3688985339222000E-001 +7.5234181351568530E-001 -2.2439755657338535E-020 +4.0266861188488040E-004 +4.9498899126347216E-002 +3.0285246775392391E-002 +3.3878696678195763E-002 -6.5496012063774437E-004 +3.1636512702325507E-006 -4.9629591989688394E-007 +4.3150303308660785E-003 +5.7090020644939843E-019 -1.9704334317273486E-001 +5.0385393642628151E-001 +4.5729173394246059E-001 +4.7058168648719001E-001 -9.1261602022034210E-004 +2.1478979592248534E-003 +1.9995428762989171E-005 -3.2799057909882500E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.5124047953628150E-001 +3.3786547849284969E+000
-2.9028467725446222E-001 +7.6106767872581105E-001 -1.7284766079908066E-020 +5.7162812903052435E-004 +4.6811398889035447E-002 +2.9298723992619690E-002 +3.2075116106962641E-002 -5.6496084990640544E-004 -5.3014003077218484E-007 -1.7107374997908835E-007 +2.8194095987609672E-003 -4.7095031867339099E-019 -1.7664907367927982E-001 +4.6742991988753946E-001 +4.2473626935375419E-001 +4.4253532165334930E-001 -8.5278027023689864E-004 +1.9988515861962333E-003 +1.6652628721312780E-005 -2.7013228784162486E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.9918371667365398E-001 +3.5140382819812954E+000
-2.4298017990326393E-001 +7.6887282063210882E-001 -1.1699642583950023E-020 +6.7975461240190542E-004 +4.4147169881016746E-002 +2.8344894818568809E-002 +3.0366714043896511E-002 -4.7368515090612739E-004 -3.7474189261137592E-006 -9.5120742351739020E-008 +2.0108598763626919E-003 -2.2022856628611809E-020 -1.5333392764928697E-001 +4.3239314951722352E-001 +3.9429393656056599E-001 +4.1651325924837723E-001 -7.9826737327903308E-004 +1.8521854090249948E-003 +1.3250923423648118E-005 -2.0711539633656749E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -7.3820193963961900E-001 +3.6598512889812724E+000
-1.9509032201612822E-001 +7.7563341034018762E-001 +3.4940109074239889E-021 +7.7465832691933406E-004 +4.1526722699833596E-002 +2.7473163748510148E-002 +2.8894912500335983E-002 -3.8117956218950214E-004 -7.3542700129296560E-006 +1.8618529715166134E-007 +1.9601074726934742E-003 -7.0303734622106928E-020 -1.2851762735159050E-001 +3.9948376670604219E-001 +3.6701729109921816E-001 +3.9693503950138986E-001 -7.4888938552059568E-004 +1.7112501493165093E-003 +9.8705392935231808E-006 -1.4495951895517199E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -7.5407029613744447E-001 +3.7651158167844190E+000
-1.4673047445536164E-001 +7.8119801418921497E-001 +4.2563405599528592E-020 +8.8165085482228933E-004 +3.9066428601237699E-002 +2.6753905985896123E-002 +2.7646245928990162E-002 -2.8800077430199395E-004 -7.9715071078052466E-006 +3.6139131442664354E-007 +2.7863534775904430E-003 +1.5250828215313678E-018 -1.0153027371028971E-001 +3.7067275504977260E-001 +3.4392643749857121E-001 +3.8395595042642783E-001 -7.1056999454317512E-004 +1.5854843383783874E-003 +6.8120480287636124E-006 -8.8937349620148278E-007 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -7.3654203366261350E-001 +3.7988595739262352E+000
